Voltage_V,Current_mA,Scan_Rate_mV_s
2.0,4.450111645376419e+25,0.5
1.9798989898989898,-1.7071476834161983e+26,0.5
1.9597979797979799,1.2608387171362463e+26,0.5
1.9396969696969697,-2.522991156210323e+25,0.5
1.9195959595959595,-7.132570155480561e+25,0.5
1.8994949494949496,1.431376874509179e+26,0.5
1.8793939393939394,-9.610792129273495e+25,0.5
1.8592929292929292,-1.921850128288103e+26,0.5
1.8391919191919193,-2.1240257328980756e+26,0.5
1.819090909090909,8.269026850713186e+25,0.5
1.798989898989899,-1.747150174606714e+26,0.5
1.778888888888889,2.394422649357185e+26,0.5
1.7587878787878788,-2.840799742445378e+26,0.5
1.7386868686868686,2.3148204928430915e+26,0.5
1.7185858585858584,2.8793405802505285e+25,0.5
1.6984848484848485,-1.3196536564237893e+25,0.5
1.6783838383838383,-7.435439439723399e+25,0.5
1.6582828282828284,5.4462258728342975e+25,0.5
1.6381818181818182,-5.135267808146371e+24,0.5
1.618080808080808,1.5054591706689261e+26,0.5
1.5979797979797978,1.5586401564545286e+25,0.5
1.5778787878787879,2.0508726502939626e+25,0.5
1.5577777777777777,-4.9615009973451595e+25,0.5
1.5376767676767678,-7.770249701783841e+24,0.5
1.5175757575757576,4.199965604526003e+25,0.5
1.4974747474747474,-2.333530587065048e+26,0.5
1.4773737373737372,-1.8396035928652135e+26,0.5
1.4572727272727273,1.0141863837796325e+26,0.5
1.437171717171717,2.3314647137505566e+25,0.5
1.4170707070707071,-2.5104588806434735e+25,0.5
1.396969696969697,2.5153164364097995e+24,0.5
1.3768686868686868,4.742764189147686e+25,0.5
1.3567676767676766,-7.36503919211885e+25,0.5
1.3366666666666667,-1.0619994444077965e+26,0.5
1.3165656565656565,2.672315165488602e+25,0.5
1.2964646464646465,-1.3349929819791006e+26,0.5
1.2763636363636364,5.570622734239353e+25,0.5
1.2562626262626262,-2.3231811175624773e+26,0.5
1.236161616161616,1.4042863667420009e+26,0.5
1.216060606060606,6.448608718054904e+25,0.5
1.195959595959596,3.4935344309240143e+25,0.5
1.175858585858586,1.3408851892028818e+26,0.5
1.1557575757575758,2.27254554286154e+26,0.5
1.1356565656565656,1.3841114030500715e+26,0.5
1.1155555555555554,-2.511879148485549e+26,0.5
1.0954545454545455,-1.7459871222711188e+26,0.5
1.0753535353535353,-8.525670739411922e+25,0.5
1.0552525252525253,3.560132673447514e+24,0.5
1.0351515151515152,7.063474937129662e+25,0.5
1.015050505050505,-9.902799009163731e+25,0.5
0.9949494949494948,2.5484388522334937e+25,0.5
0.9748484848484849,-1.030722579851453e+26,0.5
0.9547474747474747,-8.34418121629117e+25,0.5
0.9346464646464645,-1.919393849955181e+26,0.5
0.9145454545454546,-1.2597549037432648e+26,0.5
0.8944444444444444,-1.844378240723481e+26,0.5
0.8743434343434342,-1.331582372113156e+26,0.5
0.8542424242424242,1.4376978143464127e+26,0.5
0.8341414141414141,-1.295458012211549e+26,0.5
0.8140404040404039,3.5918942788011015e+26,0.5
0.793939393939394,6.731339532636167e+25,0.5
0.7738383838383838,2.5220951931094476e+25,0.5
0.7537373737373736,-1.171232109875269e+26,0.5
0.7336363636363636,9.555752118347724e+25,0.5
0.7135353535353535,-7.854597713393424e+25,0.5
0.6934343434343433,1.6648280697404323e+25,0.5
0.6733333333333333,3.49324405795284e+26,0.5
0.6532323232323232,-1.3107405982288185e+25,0.5
0.633131313131313,1.5681873617837586e+26,0.5
0.613030303030303,-9.594866232130735e+25,0.5
0.5929292929292929,-4.774191426033998e+24,0.5
0.5728282828282827,2.4162634888752174e+26,0.5
0.5527272727272727,-8.554986823327082e+25,0.5
0.5326262626262626,2.4730922205597927e+26,0.5
0.5125252525252524,9.657299226166721e+25,0.5
0.49242424242424243,-7.674878283578953e+25,0.5
0.47232323232323226,8.629225104234194e+25,0.5
0.4522222222222221,1.3270538536557748e+26,0.5
0.43212121212121213,8.484618078901265e+25,0.5
0.41202020202020195,-2.1425769697891465e+26,0.5
0.3919191919191918,-9.92181149019595e+25,0.5
0.3718181818181818,-3.377400198891814e+25,0.5
0.35171717171717165,-1.01564667115493e+25,0.5
0.3316161616161615,8.4690918768339e+25,0.5
0.3115151515151515,2.424736200399588e+25,0.5
0.29141414141414135,-1.8220819182554436e+26,0.5
0.2713131313131312,5.1878126054819154e+25,0.5
0.2512121212121212,8.331463257169504e+25,0.5
0.23111111111111104,7.638359697513038e+25,0.5
0.21101010101010087,1.474728975179351e+26,0.5
0.19090909090909092,1.1378896156074244e+26,0.5
0.17080808080808074,6.2655277953428135e+25,0.5
0.15070707070707057,-9.57413518815674e+24,0.5
0.13060606060606061,-2.266386841826763e+26,0.5
0.11050505050505044,5.86215520909339e+25,0.5
0.09040404040404026,2.8339055536935988e+25,0.5
0.07030303030303031,3.705702468481807e+25,0.5
0.05020202020202014,-1.7421277732492504e+26,0.5
0.030101010101009962,-1.4751053254850451e+26,0.5
0.01,1.4370306495851236e+26,0.5
0.030067114093959735,-5.397314194343514e+24,0.5
0.05013422818791947,9.299100189861305e+25,0.5
0.0702013422818792,3.864052052573997e+24,0.5
0.09026845637583893,4.060235352673833e+24,0.5
0.11033557046979865,1.2802914438581297e+26,0.5
0.1304026845637584,-7.041447864460951e+25,0.5
0.15046979865771815,1.3115712699157975e+25,0.5
0.17053691275167787,-6.307762033902703e+25,0.5
0.1906040268456376,-5.9287157982183075e+25,0.5
0.21067114093959732,-4.218664138028129e+25,0.5
0.23073825503355708,3.0310228675294167e+25,0.5
0.2508053691275168,-6.5325412222909306e+25,0.5
0.27087248322147656,1.7134835035033545e+26,0.5
0.2909395973154363,-1.2206947059618492e+26,0.5
0.311006711409396,-2.549869939091855e+25,0.5
0.33107382550335573,-6.000145243064215e+25,0.5
0.35114093959731546,1.97440624360239e+26,0.5
0.3712080536912752,2.681996609282345e+25,0.5
0.3912751677852349,1.4079553828590963e+26,0.5
0.41134228187919464,-2.0270521806091803e+26,0.5
0.4314093959731544,3.6439099587443713e+25,0.5
0.45147651006711415,1.2139042457890655e+26,0.5
0.47154362416107387,1.1227678317037333e+25,0.5
0.4916107382550336,1.453851594908392e+26,0.5
0.5116778523489933,-7.058418491846822e+25,0.5
0.5317449664429531,1.923059374573831e+26,0.5
0.5518120805369128,3.136854307007541e+26,0.5
0.5718791946308726,-4.950944495407607e+25,0.5
0.5919463087248322,-6.0788970536833755e+25,0.5
0.612013422818792,1.9831480612142368e+26,0.5
0.6320805369127517,2.1553315641337962e+26,0.5
0.6521476510067115,-7.134442850193274e+25,0.5
0.6722147651006712,-5.733463407590441e+25,0.5
0.6922818791946309,-3.844960569896546e+25,0.5
0.7123489932885907,-1.8345072940669595e+26,0.5
0.7324161073825504,-1.2535037048240635e+26,0.5
0.7524832214765101,-1.3701534907815532e+26,0.5
0.7725503355704698,-1.04766238845549e+26,0.5
0.7926174496644296,-4.7327646784105966e+24,0.5
0.8126845637583893,3.195867989857419e+25,0.5
0.832751677852349,2.1156631948718273e+26,0.5
0.8528187919463088,-1.362257483458861e+26,0.5
0.8728859060402685,1.3431112598779322e+26,0.5
0.8929530201342283,-2.9198850560788334e+25,0.5
0.913020134228188,-6.749340002049632e+24,0.5
0.9330872483221477,9.207934917632948e+25,0.5
0.9531543624161074,-1.531958016201851e+26,0.5
0.9732214765100672,5.217993990401734e+25,0.5
0.993288590604027,2.271246041220962e+25,0.5
1.0133557046979866,6.71951424303799e+25,0.5
1.0334228187919463,3.945715979208943e+25,0.5
1.0534899328859062,3.350265390077527e+26,0.5
1.0735570469798659,-8.70198377125187e+25,0.5
1.0936241610738255,-7.245471507380005e+25,0.5
1.1136912751677852,-8.502773672758439e+25,0.5
1.133758389261745,-7.579504179761581e+25,0.5
1.1538255033557048,-8.697169026240451e+25,0.5
1.1738926174496644,1.6224170999088584e+26,0.5
1.1939597315436243,1.938282876761368e+26,0.5
1.214026845637584,-7.787852586252098e+25,0.5
1.2340939597315437,-1.1357520098985351e+26,0.5
