Voltage_V,Current_mA,Scan_Rate_mV_s
2.0,-4.506870759083496e+25,5.0
1.9798989898989898,-7.28452065845305e+25,5.0
1.9597979797979799,3.022730207608181e+25,5.0
1.9396969696969697,5.013435072818431e+26,5.0
1.9195959595959595,-4.001470830733965e+26,5.0
1.8994949494949496,1.0285482212304692e+26,5.0
1.8793939393939394,4.207918383143237e+26,5.0
1.8592929292929292,2.1621909027064548e+26,5.0
1.8391919191919193,8.18033253108103e+25,5.0
1.819090909090909,4.3194525903933744e+26,5.0
1.798989898989899,-1.1664281323488195e+27,5.0
1.778888888888889,2.92499046229313e+26,5.0
1.7587878787878788,-2.8222963811383183e+26,5.0
1.7386868686868686,-7.899068556395567e+26,5.0
1.7185858585858584,2.205807860058864e+26,5.0
1.6984848484848485,5.927252321768977e+26,5.0
1.6783838383838383,-5.930818947456435e+25,5.0
1.6582828282828284,4.1115951905656685e+26,5.0
1.6381818181818182,6.956881726703038e+26,5.0
1.618080808080808,5.673775161346897e+26,5.0
1.5979797979797978,7.076346286029062e+26,5.0
1.5778787878787879,3.202234573901036e+26,5.0
1.5577777777777777,3.254915226777339e+25,5.0
1.5376767676767678,-6.912384149907816e+26,5.0
1.5175757575757576,-1.061744532684806e+26,5.0
1.4974747474747474,-3.638557300477822e+26,5.0
1.4773737373737372,9.367484574861893e+26,5.0
1.4572727272727273,-7.58936484739858e+25,5.0
1.437171717171717,5.3162117911402975e+25,5.0
1.4170707070707071,2.3796255477886055e+26,5.0
1.396969696969697,1.8814187984091696e+25,5.0
1.3768686868686868,7.314041198139065e+26,5.0
1.3567676767676766,-2.6866937779741838e+26,5.0
1.3366666666666667,8.397192244570089e+25,5.0
1.3165656565656565,-3.20371500482277e+26,5.0
1.2964646464646465,-5.695816113620645e+26,5.0
1.2763636363636364,-2.639746077185813e+26,5.0
1.2562626262626262,-1.5981150596214045e+25,5.0
1.236161616161616,-1.852412748444315e+26,5.0
1.216060606060606,-2.9877540277170275e+26,5.0
1.195959595959596,-6.068173536712977e+26,5.0
1.175858585858586,-3.5859544491571756e+25,5.0
1.1557575757575758,-6.492776054994055e+26,5.0
1.1356565656565656,3.27959483148345e+26,5.0
1.1155555555555554,3.5572247380363863e+25,5.0
1.0954545454545455,-6.289245256442547e+26,5.0
1.0753535353535353,-1.3342181883786997e+26,5.0
1.0552525252525253,-3.245508723156632e+26,5.0
1.0351515151515152,1.3772184216943248e+26,5.0
1.015050505050505,5.7839613984427736e+26,5.0
0.9949494949494948,-8.091254109416184e+26,5.0
0.9748484848484849,4.963304712805536e+25,5.0
0.9547474747474747,-6.909631840028279e+25,5.0
0.9346464646464645,2.896791223381084e+26,5.0
0.9145454545454546,9.199303649481248e+25,5.0
0.8944444444444444,-3.2447015109688134e+26,5.0
0.8743434343434342,-1.376698149037798e+26,5.0
0.8542424242424242,-3.434802712456406e+26,5.0
0.8341414141414141,4.6429047582976995e+26,5.0
0.8140404040404039,9.195845592158487e+24,5.0
0.793939393939394,8.203521114934545e+26,5.0
0.7738383838383838,-2.6174768828107126e+25,5.0
0.7537373737373736,-3.0567317175818977e+26,5.0
0.7336363636363636,-6.531584693126832e+26,5.0
0.7135353535353535,-7.780437027274389e+26,5.0
0.6934343434343433,-6.835449360633249e+26,5.0
0.6733333333333333,1.1526351030204595e+26,5.0
0.6532323232323232,2.195117249961379e+26,5.0
0.633131313131313,-6.822740826610566e+26,5.0
0.613030303030303,3.862035388254961e+26,5.0
0.5929292929292929,-2.084378787979403e+26,5.0
0.5728282828282827,6.334028366393648e+25,5.0
0.5527272727272727,6.956633053663429e+26,5.0
0.5326262626262626,3.8698066004317445e+26,5.0
0.5125252525252524,-1.15869326344298e+26,5.0
