Voltage_V,Current_mA,Scan_Rate_mV_s
2.0,-6.200075651862734e+25,0.2
1.9798989898989898,-1.8420161016631465e+25,0.2
1.9597979797979799,2.683098597808459e+25,0.2
1.9396969696969697,1.273214606418204e+26,0.2
1.9195959595959595,7.401499308531716e+25,0.2
1.8994949494949496,-1.3802484963111244e+25,0.2
1.8793939393939394,-1.6410660428563325e+24,0.2
1.8592929292929292,-8.651704714740385e+25,0.2
1.8391919191919193,-1.5976566315117647e+24,0.2
1.819090909090909,-2.491088329145058e+25,0.2
1.798989898989899,2.785021754764043e+25,0.2
1.778888888888889,-7.138901360551961e+25,0.2
1.7587878787878788,4.481896752933153e+25,0.2
1.7386868686868686,1.322734872228806e+26,0.2
1.7185858585858584,-9.385866889872629e+24,0.2
1.6984848484848485,3.466722875670543e+25,0.2
1.6783838383838383,5.9558579458224284e+25,0.2
1.6582828282828284,-3.4624834063170408e+25,0.2
1.6381818181818182,1.933890617221385e+25,0.2
1.618080808080808,1.086708787029343e+24,0.2
1.5979797979797978,8.429327437734901e+24,0.2
1.5778787878787879,-6.670979538154456e+25,0.2
1.5577777777777777,2.1151979680063587e+24,0.2
1.5376767676767678,4.297664120909061e+25,0.2
1.5175757575757576,1.252319119521851e+26,0.2
1.4974747474747474,8.278389470585752e+25,0.2
1.4773737373737372,1.858170028627332e+26,0.2
1.4572727272727273,-6.62211526868688e+25,0.2
1.437171717171717,7.528020009901919e+25,0.2
1.4170707070707071,1.5822190027649004e+25,0.2
1.396969696969697,1.889773049582988e+26,0.2
1.3768686868686868,-6.975514976710253e+25,0.2
1.3567676767676766,-7.246696414609569e+25,0.2
1.3366666666666667,-5.172684949343703e+25,0.2
1.3165656565656565,-1.8328959373560387e+26,0.2
1.2964646464646465,-4.537201295957539e+25,0.2
1.2763636363636364,-6.55122167886968e+25,0.2
1.2562626262626262,1.2978799151108621e+25,0.2
1.236161616161616,2.949312117354302e+25,0.2
1.216060606060606,1.6191124025666232e+26,0.2
1.195959595959596,8.202041050511234e+25,0.2
1.175858585858586,-4.978607728276327e+25,0.2
1.1557575757575758,-7.753208325290572e+25,0.2
1.1356565656565656,4.24520206261883e+25,0.2
1.1155555555555554,-1.1393450506140683e+26,0.2
1.0954545454545455,1.5805264321361456e+26,0.2
1.0753535353535353,1.0178423454989687e+26,0.2
1.0552525252525253,-4.048928282151348e+25,0.2
1.0351515151515152,-1.478414068345187e+26,0.2
1.015050505050505,1.1683752389091467e+26,0.2
0.9949494949494948,-9.884648037385012e+24,0.2
0.9748484848484849,1.0682202819295668e+26,0.2
0.9547474747474747,-1.3759714965124234e+26,0.2
0.9346464646464645,-5.17253286944036e+25,0.2
0.9145454545454546,4.5252484856836355e+23,0.2
0.8944444444444444,4.054367569011937e+24,0.2
0.8743434343434342,-3.884009769299495e+25,0.2
0.8542424242424242,5.37511845575291e+25,0.2
0.8341414141414141,-9.213433245604931e+25,0.2
0.8140404040404039,-1.2287174773771529e+25,0.2
0.793939393939394,1.0381365343078044e+25,0.2
0.7738383838383838,4.439543985953993e+25,0.2
0.7537373737373736,6.141149040809249e+25,0.2
0.7336363636363636,-9.705523192674333e+25,0.2
0.7135353535353535,-1.3239216967197969e+26,0.2
0.6934343434343433,1.1026194126714313e+26,0.2
0.6733333333333333,2.8678291288634664e+25,0.2
0.6532323232323232,-6.459346927058973e+25,0.2
0.633131313131313,1.3386251130965831e+26,0.2
0.613030303030303,9.982578938502952e+24,0.2
0.5929292929292929,1.0177189929182408e+26,0.2
0.5728282828282827,5.826762060711071e+24,0.2
0.5527272727272727,1.7784001616472457e+26,0.2
0.5326262626262626,1.5148375986479653e+26,0.2
0.5125252525252524,-2.148530038796029e+25,0.2
0.49242424242424243,8.384538037702706e+25,0.2
0.47232323232323226,5.569515219243511e+25,0.2
0.4522222222222221,1.1811122329726168e+26,0.2
0.43212121212121213,-8.327171011811883e+25,0.2
0.41202020202020195,5.920539880827119e+25,0.2
0.3919191919191918,9.134073390429369e+25,0.2
0.3718181818181818,-1.5177705866812295e+26,0.2
0.35171717171717165,-1.0211375708728671e+26,0.2
0.3316161616161615,-1.759832336006118e+26,0.2
0.3115151515151515,-2.324947909155418e+25,0.2
0.29141414141414135,6.192301582782599e+25,0.2
0.2713131313131312,1.2965156931808927e+26,0.2
0.2512121212121212,6.39428859224941e+24,0.2
0.23111111111111104,1.4054752231139898e+26,0.2
0.21101010101010087,-1.1910106164583505e+26,0.2
0.19090909090909092,-1.4699981346188982e+26,0.2
0.17080808080808074,-4.79369822500424e+24,0.2
0.15070707070707057,3.3144376768735573e+25,0.2
0.13060606060606061,-2.821516624789577e+24,0.2
0.11050505050505044,-1.7841771526315107e+26,0.2
0.09040404040404026,-7.690950007125634e+24,0.2
0.07030303030303031,-1.1257411654045876e+26,0.2
0.05020202020202014,5.7791918881018095e+25,0.2
0.030101010101009962,3.1636978605986707e+25,0.2
0.01,-8.111047177345923e+25,0.2
0.030067114093959735,-4.434608414850564e+25,0.2
0.05013422818791947,-9.14088266595797e+25,0.2
0.0702013422818792,-5.409129150470785e+24,0.2
0.09026845637583893,8.242760973653786e+25,0.2
0.11033557046979865,-8.506694773177664e+25,0.2
0.1304026845637584,4.349859552696135e+25,0.2
0.15046979865771815,-4.576058152683743e+25,0.2
0.17053691275167787,-6.842395210184727e+25,0.2
0.1906040268456376,-9.236588674728327e+24,0.2
0.21067114093959732,-8.934014157214874e+25,0.2
0.23073825503355708,-4.777925539736741e+25,0.2
0.2508053691275168,-1.033753916280501e+26,0.2
0.27087248322147656,1.6955336709466818e+26,0.2
0.2909395973154363,3.0432012459927413e+24,0.2
0.311006711409396,-6.038545236404777e+25,0.2
0.33107382550335573,1.846620361686382e+25,0.2
0.35114093959731546,-9.693772795580105e+24,0.2
0.3712080536912752,-1.9069405179748767e+25,0.2
0.3912751677852349,5.3001832269132666e+25,0.2
0.41134228187919464,6.53719854685434e+25,0.2
0.4314093959731544,-4.578159780113036e+25,0.2
0.45147651006711415,-4.969240729918847e+25,0.2
0.47154362416107387,-2.373662381360133e+25,0.2
0.4916107382550336,-1.986529707023442e+26,0.2
0.5116778523489933,-1.3075912863504059e+26,0.2
0.5317449664429531,1.179595713199134e+26,0.2
0.5518120805369128,1.4195869433000702e+26,0.2
0.5718791946308726,-2.149150449967896e+25,0.2
0.5919463087248322,4.9756158136417324e+25,0.2
0.612013422818792,2.6860506249674068e+25,0.2
0.6320805369127517,2.6570363416782094e+26,0.2
0.6521476510067115,9.661794047835684e+25,0.2
0.6722147651006712,-1.1039131114493254e+25,0.2
0.6922818791946309,-8.246196701236971e+25,0.2
0.7123489932885907,-1.3863434538153405e+26,0.2
0.7324161073825504,1.7558662005510811e+25,0.2
0.7524832214765101,-6.527214082977419e+25,0.2
0.7725503355704698,-1.2273874919450644e+26,0.2
0.7926174496644296,-5.579844618402245e+25,0.2
0.8126845637583893,-9.33362650149093e+25,0.2
0.832751677852349,1.4559825198934374e+26,0.2
0.8528187919463088,7.608442873299658e+25,0.2
0.8728859060402685,-6.880291584929878e+23,0.2
0.8929530201342283,1.2771736242226906e+26,0.2
0.913020134228188,6.676789973464562e+24,0.2
0.9330872483221477,-7.432776927115514e+25,0.2
0.9531543624161074,1.3144373809719079e+26,0.2
0.9732214765100672,4.650727520965525e+25,0.2
0.993288590604027,-8.951306980584655e+25,0.2
